class_index,class_name,dice,iou,support,is_background
0,background,0.9839169383049011,0.9683431386947632,36393928.0,True
1,"shirt, blouse",0.3845011591911316,0.23800770938396454,132307.0,False
2,"top, t-shirt, sweatshirt",0.6019607186317444,0.4305749833583832,663370.0,False
3,sweater,0.14218589663505554,0.0765339806675911,42746.0,False
4,cardigan,0.09644439071416855,0.050665389746427536,17712.0,False
5,jacket,0.44405901432037354,0.2853958010673523,280748.0,False
6,vest,0.01064060814678669,0.005348761100322008,34316.0,False
7,pants,0.7207370400428772,0.5634002685546875,668042.0,False
8,shorts,0.5467482805252075,0.3762240707874298,95337.0,False
9,skirt,0.43346306681632996,0.2767014801502228,362695.0,False
10,coat,0.40146538615226746,0.2511458694934845,283292.0,False
11,dress,0.7143621444702148,0.5556480288505554,1986613.0,False
12,jumpsuit,0.025501597672700882,0.012915481813251972,78348.0,False
13,cape,0.0,0.0,19084.0,False
14,glasses,0.5952771306037903,0.42376840114593506,13375.0,False
15,hat,0.38321733474731445,0.23702463507652283,33696.0,False
16,"headband, head covering, hair accessory",0.10847536474466324,0.057348113507032394,23108.0,False
17,tie,0.2862069010734558,0.16700200736522675,251.0,False
18,glove,0.026219192892313004,0.013283740729093552,5439.0,False
19,watch,0.07376126199960709,0.03829289600253105,3173.0,False
20,belt,0.20473527908325195,0.11404183506965637,33987.0,False
21,leg warmer,0.0,0.0,9342.0,False
22,"tights, stockings",0.44739457964897156,0.28815728425979614,68405.0,False
23,sock,0.12318534404039383,0.0656353235244751,6349.0,False
24,shoe,0.6307600140571594,0.460664302110672,213416.0,False
25,"bag, wallet",0.39446356892585754,0.24568958580493927,131237.0,False
26,scarf,0.18071842193603516,0.09933504462242126,54799.0,False
27,umbrella,0.3440473675727844,0.20776401460170746,22106.0,False
28,hood,0.06660250574350357,0.034448426216840744,8726.0,False
29,collar,0.25412434339523315,0.1455569565296173,20613.0,False
30,lapel,0.3912533223628998,0.243203803896904,62175.0,False
31,epaulette,0.0,0.0,257.0,False
32,sleeve,0.7180715203285217,0.5601494312286377,664434.0,False
33,pocket,0.060791436582803726,0.0313485786318779,42775.0,False
34,neckline,0.26721104979515076,0.15420864522457123,43424.0,False
35,buckle,0.0424107126891613,0.02166476659476757,1715.0,False
36,zipper,0.03733257204294205,0.019021345302462578,6626.0,False
37,applique,0.00039385585114359856,0.00019696670642588288,10154.0,False
38,bead,0.0768892765045166,0.039981722831726074,8406.0,False
39,bow,0.0,0.0,1864.0,False
40,flower,0.0,0.0,3152.0,False
41,fringe,0.029590055346488953,0.015017206780612469,9461.0,False
42,ribbon,0.0,0.0,1628.0,False
43,rivet,0.0,0.0,1852.0,False
44,ruffle,0.04091736301779747,0.020885979756712914,119403.0,False
45,sequin,0.0,0.0,3795.0,False
46,tassel,0.0,0.0,832.0,False
