class_index,class_name,dice,iou,support,is_background
0,background,0.9852557182312012,0.9709396958351135,36393924.0,True
1,"shirt, blouse",0.41947153210639954,0.2653995454311371,132307.0,False
2,"top, t-shirt, sweatshirt",0.6272810101509094,0.4569624662399292,663370.0,False
3,sweater,0.0,0.0,42746.0,False
4,cardigan,0.003751048818230629,0.0018790486501529813,17712.0,False
5,jacket,0.5006413459777832,0.3339036703109741,280748.0,False
6,vest,0.006684015970677137,0.003353214357048273,34316.0,False
7,pants,0.7482908964157104,0.5978153347969055,668042.0,False
8,shorts,0.6033540964126587,0.4320021867752075,95337.0,False
9,skirt,0.55914705991745,0.38806667923927307,362695.0,False
10,coat,0.513798713684082,0.34571272134780884,283292.0,False
11,dress,0.7668390274047852,0.6218482851982117,1986613.0,False
12,jumpsuit,0.17531082034111023,0.0960770919919014,78348.0,False
13,cape,0.019259555265307426,0.009723411872982979,19084.0,False
14,glasses,0.5340566039085388,0.364309161901474,13375.0,False
15,hat,0.3214828670024872,0.19152790307998657,33696.0,False
16,"headband, head covering, hair accessory",0.030735639855265617,0.015607675537467003,23108.0,False
17,tie,0.42307692766189575,0.26829269528388977,251.0,False
18,glove,0.09199205785989761,0.048213668167591095,5439.0,False
19,watch,0.007384615484625101,0.003705991432070732,3173.0,False
20,belt,0.10012578964233398,0.05270127207040787,33987.0,False
21,leg warmer,0.0,0.0,9342.0,False
22,"tights, stockings",0.4351711869239807,0.2780950665473938,68405.0,False
23,sock,0.019251668825745583,0.009719391353428364,6349.0,False
24,shoe,0.6460238695144653,0.4771309196949005,213416.0,False
25,"bag, wallet",0.48018813133239746,0.315952330827713,131237.0,False
26,scarf,0.19417093694210052,0.10752454400062561,54799.0,False
27,umbrella,0.6872529983520508,0.5235227942466736,22106.0,False
28,hood,0.09021133184432983,0.04723628982901573,8726.0,False
29,collar,0.27363911271095276,0.15850631892681122,20613.0,False
30,lapel,0.3369031846523285,0.20257580280303955,62175.0,False
31,epaulette,0.0,0.0,257.0,False
32,sleeve,0.7429713010787964,0.5910536050796509,664434.0,False
33,pocket,0.05057017505168915,0.02594100870192051,42775.0,False
34,neckline,0.26068243384361267,0.14987628161907196,43424.0,False
35,buckle,0.013880856335163116,0.006988934241235256,1715.0,False
36,zipper,0.008483252488076687,0.004259694367647171,6626.0,False
37,applique,0.0,0.0,10154.0,False
38,bead,0.06734084337949753,0.03484361991286278,8406.0,False
39,bow,0.0,0.0,1864.0,False
40,flower,0.0,0.0,3152.0,False
41,fringe,0.0,0.0,9461.0,False
42,ribbon,0.0,0.0,1628.0,False
43,rivet,0.0,0.0,1852.0,False
44,ruffle,0.37649860978126526,0.23190532624721527,119403.0,False
45,sequin,0.0,0.0,3795.0,False
46,tassel,0.0,0.0,832.0,False
