class_index,class_name,dice,iou,support,is_background
0,background,0.9876511096954346,0.975603461265564,36393920.0,True
1,"shirt, blouse",0.4531615376472473,0.2929598391056061,132307.0,False
2,"top, t-shirt, sweatshirt",0.6876179575920105,0.5239465236663818,663370.0,False
3,sweater,0.2936536967754364,0.17209501564502716,42746.0,False
4,cardigan,0.08102568238973618,0.04222343489527702,17712.0,False
5,jacket,0.5599148869514465,0.3888067901134491,280748.0,False
6,vest,0.01397737767547369,0.007037874311208725,34316.0,False
7,pants,0.7802354097366333,0.6396605968475342,668042.0,False
8,shorts,0.6106179356575012,0.43948885798454285,95337.0,False
9,skirt,0.584811270236969,0.413239061832428,362695.0,False
10,coat,0.5402490496635437,0.37009671330451965,283292.0,False
11,dress,0.7947931885719299,0.6594662666320801,1986613.0,False
12,jumpsuit,0.2595919072628021,0.14915576577186584,78348.0,False
13,cape,0.2660156190395355,0.15341293811798096,19084.0,False
14,glasses,0.6144682168960571,0.44348907470703125,13375.0,False
15,hat,0.5067981481552124,0.3394036293029785,33696.0,False
16,"headband, head covering, hair accessory",0.0406486839056015,0.02074599079787731,23108.0,False
17,tie,0.3631123900413513,0.22183097898960114,251.0,False
18,glove,0.0650544986128807,0.033620841801166534,5439.0,False
19,watch,0.06217008829116821,0.03208232298493385,3173.0,False
20,belt,0.23571741580963135,0.1336052417755127,33987.0,False
21,leg warmer,0.0,0.0,9342.0,False
22,"tights, stockings",0.5533226132392883,0.3824782371520996,68405.0,False
23,sock,0.08118294924497604,0.042308855801820755,6349.0,False
24,shoe,0.7028846740722656,0.5418829321861267,213416.0,False
25,"bag, wallet",0.48649272322654724,0.32143399119377136,131237.0,False
26,scarf,0.26249954104423523,0.15107882022857666,54799.0,False
27,umbrella,0.7761238813400269,0.634152352809906,22106.0,False
28,hood,0.15291401743888855,0.08278662711381912,8726.0,False
29,collar,0.265009343624115,0.15274396538734436,20613.0,False
30,lapel,0.483247309923172,0.31860652565956116,62175.0,False
31,epaulette,0.0,0.0,257.0,False
32,sleeve,0.7804080843925476,0.6398927569389343,664434.0,False
33,pocket,0.07378064095973969,0.03830334171652794,42775.0,False
34,neckline,0.33165279030799866,0.19879122078418732,43424.0,False
35,buckle,0.008130080997943878,0.004081632476300001,1715.0,False
36,zipper,0.021616946905851364,0.010926573537290096,6626.0,False
37,applique,0.054552365094423294,0.028041034936904907,10154.0,False
38,bead,0.029421309009194374,0.014930288307368755,8406.0,False
39,bow,0.0,0.0,1864.0,False
40,flower,0.0,0.0,3152.0,False
41,fringe,0.018935151398181915,0.00955806765705347,9461.0,False
42,ribbon,0.0,0.0,1628.0,False
43,rivet,0.0,0.0,1852.0,False
44,ruffle,0.4146427810192108,0.261545330286026,119403.0,False
45,sequin,0.0,0.0,3795.0,False
46,tassel,0.0,0.0,832.0,False
