class_index,class_name,dice,iou,support,is_background
0,background,0.9824478626251221,0.9655012488365173,36393924.0,True
1,"shirt, blouse",0.3205343186855316,0.19085493683815002,132307.0,False
2,"top, t-shirt, sweatshirt",0.5659613013267517,0.3946624994277954,663370.0,False
3,sweater,0.08476223051548004,0.04425676912069321,42746.0,False
4,cardigan,0.0,0.0,17712.0,False
5,jacket,0.38750049471855164,0.2403104603290558,280748.0,False
6,vest,0.0,0.0,34316.0,False
7,pants,0.7116863131523132,0.552416980266571,668042.0,False
8,shorts,0.5816217660903931,0.41006115078926086,95337.0,False
9,skirt,0.44465720653533936,0.2858901619911194,362695.0,False
10,coat,0.37639814615249634,0.23182907700538635,283292.0,False
11,dress,0.7266331911087036,0.5706393122673035,1986613.0,False
12,jumpsuit,0.0820670872926712,0.04278934374451637,78348.0,False
13,cape,0.0024074946995824575,0.001205198117531836,19084.0,False
14,glasses,0.5192078351974487,0.35062846541404724,13375.0,False
15,hat,0.3194994330406189,0.1901215761899948,33696.0,False
16,"headband, head covering, hair accessory",0.01583624631166458,0.007981319911777973,23108.0,False
17,tie,0.3641025722026825,0.222570538520813,251.0,False
18,glove,0.01795654557645321,0.009059612639248371,5439.0,False
19,watch,0.053340982645750046,0.02740129642188549,3173.0,False
20,belt,0.11817346513271332,0.06279721111059189,33987.0,False
21,leg warmer,0.0,0.0,9342.0,False
22,"tights, stockings",0.35598698258399963,0.21653538942337036,68405.0,False
23,sock,0.03675108030438423,0.018719522282481194,6349.0,False
24,shoe,0.5807352662086487,0.4091804027557373,213416.0,False
25,"bag, wallet",0.2945976257324219,0.1727437674999237,131237.0,False
26,scarf,0.1034923866391182,0.05456998199224472,54799.0,False
27,umbrella,0.37963974475860596,0.23429341614246368,22106.0,False
28,hood,0.0011271415278315544,0.0005638885777443647,8726.0,False
29,collar,0.20116567611694336,0.11183112859725952,20613.0,False
30,lapel,0.38148581981658936,0.23570124804973602,62175.0,False
31,epaulette,0.0,0.0,257.0,False
32,sleeve,0.698718249797821,0.536946177482605,664434.0,False
33,pocket,0.09375228732824326,0.04918158799409866,42775.0,False
34,neckline,0.29983147978782654,0.17635399103164673,43424.0,False
35,buckle,0.02793296054005623,0.014164306223392487,1715.0,False
36,zipper,0.0018069568322971463,0.0009042954188771546,6626.0,False
37,applique,0.0,0.0,10154.0,False
38,bead,0.12551461160182953,0.06695950031280518,8406.0,False
39,bow,0.0,0.0,1864.0,False
40,flower,0.0,0.0,3152.0,False
41,fringe,0.0,0.0,9461.0,False
42,ribbon,0.0,0.0,1628.0,False
43,rivet,0.0,0.0,1852.0,False
44,ruffle,0.012537829577922821,0.006308462005108595,119403.0,False
45,sequin,0.0,0.0,3795.0,False
46,tassel,0.0,0.0,832.0,False
