class_index,class_name,dice,iou,support,is_background
0,background,0.9825436472892761,0.9656863212585449,36393928.0,True
1,"shirt, blouse",0.39563634991645813,0.2466001659631729,132307.0,False
2,"top, t-shirt, sweatshirt",0.6158527135848999,0.4449329376220703,663370.0,False
3,sweater,0.005247300025075674,0.0026305518113076687,42746.0,False
4,cardigan,0.030002396553754807,0.015229661017656326,17712.0,False
5,jacket,0.43314993381500244,0.27644631266593933,280748.0,False
6,vest,0.0,0.0,34316.0,False
7,pants,0.7308161854743958,0.5758158564567566,668042.0,False
8,shorts,0.5436635613441467,0.37330904603004456,95337.0,False
9,skirt,0.5059140920639038,0.33861109614372253,362695.0,False
10,coat,0.4064774811267853,0.25508108735084534,283292.0,False
11,dress,0.7582977414131165,0.6106921434402466,1986613.0,False
12,jumpsuit,0.08669181168079376,0.04530990496277809,78348.0,False
13,cape,0.0,0.0,19084.0,False
14,glasses,0.4412078559398651,0.283044695854187,13375.0,False
15,hat,0.2660430669784546,0.15343117713928223,33696.0,False
16,"headband, head covering, hair accessory",0.0,0.0,23108.0,False
17,tie,0.08067227154970169,0.04203152284026146,251.0,False
18,glove,0.0007327349158003926,0.0003665017429739237,5439.0,False
19,watch,0.014197531156241894,0.007149518001824617,3173.0,False
20,belt,0.1584792137145996,0.08605887740850449,33987.0,False
21,leg warmer,0.0,0.0,9342.0,False
22,"tights, stockings",0.3353094160556793,0.2014244645833969,68405.0,False
23,sock,0.0015649452107027173,0.0007830853573977947,6349.0,False
24,shoe,0.56390380859375,0.3926644027233124,213416.0,False
25,"bag, wallet",0.37008756399154663,0.22705978155136108,131237.0,False
26,scarf,0.08503184467554092,0.044403791427612305,54799.0,False
27,umbrella,0.6856256723403931,0.5216365456581116,22106.0,False
28,hood,0.028729937970638275,0.014574329368770123,8726.0,False
29,collar,0.20717960596084595,0.11556071788072586,20613.0,False
30,lapel,0.3072394132614136,0.18150198459625244,62175.0,False
31,epaulette,0.0,0.0,257.0,False
32,sleeve,0.6706850528717041,0.5045343637466431,664434.0,False
33,pocket,0.048487260937690735,0.024845987558364868,42775.0,False
34,neckline,0.18823696672916412,0.10389712452888489,43424.0,False
35,buckle,0.0,0.0,1715.0,False
36,zipper,0.0071100578643381596,0.0035677121486514807,6626.0,False
37,applique,0.0,0.0,10154.0,False
38,bead,0.11676325649023056,0.062001366168260574,8406.0,False
39,bow,0.0,0.0,1864.0,False
40,flower,0.0,0.0,3152.0,False
41,fringe,0.0,0.0,9461.0,False
42,ribbon,0.0,0.0,1628.0,False
43,rivet,0.0,0.0,1852.0,False
44,ruffle,0.19241544604301453,0.1064489334821701,119403.0,False
45,sequin,0.0,0.0,3795.0,False
46,tassel,0.0,0.0,832.0,False
