class_index,class_name,dice,iou,support,is_background
0,background,0.9838600158691406,0.9682326912879944,36393928.0,True
1,"shirt, blouse",0.4480132460594177,0.28867077827453613,132307.0,False
2,"top, t-shirt, sweatshirt",0.6428238153457642,0.4736480414867401,663370.0,False
3,sweater,0.05761829763650894,0.02966373600065708,42746.0,False
4,cardigan,0.00362453144043684,0.0018155559664592147,17712.0,False
5,jacket,0.48659998178482056,0.3215276896953583,280748.0,False
6,vest,0.004907361231744289,0.0024597158189862967,34316.0,False
7,pants,0.7370303869247437,0.5835694074630737,668042.0,False
8,shorts,0.5773703455924988,0.4058472514152527,95337.0,False
9,skirt,0.45748740434646606,0.2965858578681946,362695.0,False
10,coat,0.4936562478542328,0.32771816849708557,283292.0,False
11,dress,0.7597780227661133,0.6126145124435425,1986613.0,False
12,jumpsuit,0.08304398506879807,0.043320756405591965,78348.0,False
13,cape,0.24370016157627106,0.13875772058963776,19084.0,False
14,glasses,0.4971480667591095,0.3308030664920807,13375.0,False
15,hat,0.3083202540874481,0.18225686252117157,33696.0,False
16,"headband, head covering, hair accessory",0.0,0.0,23108.0,False
17,tie,0.35217392444610596,0.21372032165527344,251.0,False
18,glove,0.036317870020866394,0.018494781106710434,5439.0,False
19,watch,0.0645352303981781,0.03334353119134903,3173.0,False
20,belt,0.1112949326634407,0.05892658233642578,33987.0,False
21,leg warmer,0.0,0.0,9342.0,False
22,"tights, stockings",0.44556674361228943,0.28664255142211914,68405.0,False
23,sock,0.1561529040336609,0.08468864113092422,6349.0,False
24,shoe,0.588578999042511,0.41701167821884155,213416.0,False
25,"bag, wallet",0.47860684990882874,0.3145846128463745,131237.0,False
26,scarf,0.13691198825836182,0.07348659634590149,54799.0,False
27,umbrella,0.6665287017822266,0.49984481930732727,22106.0,False
28,hood,0.023575639352202415,0.011928429827094078,8726.0,False
29,collar,0.21299077570438385,0.11918840557336807,20613.0,False
30,lapel,0.3506985604763031,0.2126346081495285,62175.0,False
31,epaulette,0.0,0.0,257.0,False
32,sleeve,0.7394599914550781,0.5866215825080872,664434.0,False
33,pocket,0.04575642570853233,0.023413879796862602,42775.0,False
34,neckline,0.22746270895004272,0.12832604348659515,43424.0,False
35,buckle,0.028735632076859474,0.014577259309589863,1715.0,False
36,zipper,0.012034047394990921,0.006053447723388672,6626.0,False
37,applique,0.0,0.0,10154.0,False
38,bead,0.02791788801550865,0.014156554825603962,8406.0,False
39,bow,0.0,0.0,1864.0,False
40,flower,0.0,0.0,3152.0,False
41,fringe,0.0,0.0,9461.0,False
42,ribbon,0.0,0.0,1628.0,False
43,rivet,0.0,0.0,1852.0,False
44,ruffle,0.23912692070007324,0.13580019772052765,119403.0,False
45,sequin,0.0,0.0,3795.0,False
46,tassel,0.0,0.0,832.0,False
