class_index,class_name,dice,iou,support,is_background
0,background,0.9807652831077576,0.9622564315795898,36393924.0,True
1,"shirt, blouse",0.30695855617523193,0.18130598962306976,132307.0,False
2,"top, t-shirt, sweatshirt",0.5559321045875549,0.38497641682624817,663370.0,False
3,sweater,0.07265328615903854,0.03769601508975029,42746.0,False
4,cardigan,0.009996197186410427,0.005023205187171698,17712.0,False
5,jacket,0.37481001019477844,0.23062534630298615,280748.0,False
6,vest,0.00048710525152273476,0.00024361195391975343,34316.0,False
7,pants,0.7013449668884277,0.5400549173355103,668042.0,False
8,shorts,0.4928094148635864,0.32697221636772156,95337.0,False
9,skirt,0.4498955011367798,0.29023557901382446,362695.0,False
10,coat,0.38718119263648987,0.24006490409374237,283292.0,False
11,dress,0.6987704634666443,0.5370078086853027,1986613.0,False
12,jumpsuit,0.06582704186439514,0.03403368964791298,78348.0,False
13,cape,0.0,0.0,19084.0,False
14,glasses,0.3562506139278412,0.2167305052280426,13375.0,False
15,hat,0.07320352643728256,0.03799235075712204,33696.0,False
16,"headband, head covering, hair accessory",0.0,0.0,23108.0,False
17,tie,0.3171171247959137,0.1884368360042572,251.0,False
18,glove,0.059148404747247696,0.030475491657853127,5439.0,False
19,watch,0.012380068190395832,0.006228589452803135,3173.0,False
20,belt,0.1534881740808487,0.08312330394983292,33987.0,False
21,leg warmer,0.0,0.0,9342.0,False
22,"tights, stockings",0.22967419028282166,0.1297355443239212,68405.0,False
23,sock,0.03320639580488205,0.016883518546819687,6349.0,False
24,shoe,0.5301985144615173,0.360727995634079,213416.0,False
25,"bag, wallet",0.2876504361629486,0.16798581182956696,131237.0,False
26,scarf,0.029779693111777306,0.015114905312657356,54799.0,False
27,umbrella,0.13104498386383057,0.07011671364307404,22106.0,False
28,hood,0.0,0.0,8726.0,False
29,collar,0.1826857030391693,0.10052510350942612,20613.0,False
30,lapel,0.24719806015491486,0.1410302221775055,62175.0,False
31,epaulette,0.0,0.0,257.0,False
32,sleeve,0.6549244523048401,0.4869053363800049,664434.0,False
33,pocket,0.053084127604961395,0.027265753597021103,42775.0,False
34,neckline,0.17261363565921783,0.09445929527282715,43424.0,False
35,buckle,0.0,0.0,1715.0,False
36,zipper,0.004186602775007486,0.002097692573443055,6626.0,False
37,applique,0.0,0.0,10154.0,False
38,bead,0.040158819407224655,0.0204908549785614,8406.0,False
39,bow,0.0,0.0,1864.0,False
40,flower,0.0,0.0,3152.0,False
41,fringe,0.0,0.0,9461.0,False
42,ribbon,0.0,0.0,1628.0,False
43,rivet,0.0,0.0,1852.0,False
44,ruffle,0.01436817366629839,0.0072360713966190815,119403.0,False
45,sequin,0.0,0.0,3795.0,False
46,tassel,0.0,0.0,832.0,False
