class_index,class_name,dice,iou,support,is_background
0,background,0.9822263121604919,0.9650734663009644,36393924.0,True
1,"shirt, blouse",0.32691192626953125,0.19539432227611542,132307.0,False
2,"top, t-shirt, sweatshirt",0.583580493927002,0.4120110869407654,663370.0,False
3,sweater,0.018728386610746384,0.00945271085947752,42746.0,False
4,cardigan,0.001822877093218267,0.0009122700430452824,17712.0,False
5,jacket,0.40694984793663025,0.2554532587528229,280748.0,False
6,vest,0.0,0.0,34316.0,False
7,pants,0.7102388739585876,0.5506747364997864,668042.0,False
8,shorts,0.5308808088302612,0.36135995388031006,95337.0,False
9,skirt,0.4932384490966797,0.32735005021095276,362695.0,False
10,coat,0.39649078249931335,0.24726441502571106,283292.0,False
11,dress,0.7311696410179138,0.5762548446655273,1986613.0,False
12,jumpsuit,0.04718475788831711,0.024162426590919495,78348.0,False
13,cape,0.01796749234199524,0.00906518567353487,19084.0,False
14,glasses,0.2988573908805847,0.17568038403987885,13375.0,False
15,hat,0.1985594481229782,0.11022259294986725,33696.0,False
16,"headband, head covering, hair accessory",0.01834154687821865,0.009255655109882355,23108.0,False
17,tie,0.3327786922454834,0.19960080087184906,251.0,False
18,glove,0.0321531780064106,0.016339268535375595,5439.0,False
19,watch,0.0232487004250288,0.011761064641177654,3173.0,False
20,belt,0.10190469026565552,0.053687866777181625,33987.0,False
21,leg warmer,0.0,0.0,9342.0,False
22,"tights, stockings",0.3038986325263977,0.17917481064796448,68405.0,False
23,sock,0.018783679232001305,0.009480882436037064,6349.0,False
24,shoe,0.6027986407279968,0.43143290281295776,213416.0,False
25,"bag, wallet",0.3006816506385803,0.17694251239299774,131237.0,False
26,scarf,0.061277613043785095,0.031607214361429214,54799.0,False
27,umbrella,0.1689889132976532,0.0922926738858223,22106.0,False
28,hood,0.0,0.0,8726.0,False
29,collar,0.22234371304512024,0.12507688999176025,20613.0,False
30,lapel,0.2320263832807541,0.13123859465122223,62175.0,False
31,epaulette,0.0,0.0,257.0,False
32,sleeve,0.6540064215660095,0.4858912229537964,664434.0,False
33,pocket,0.06473947316408157,0.033452585339546204,42775.0,False
34,neckline,0.23016466200351715,0.13004863262176514,43424.0,False
35,buckle,0.012464589439332485,0.00627137953415513,1715.0,False
36,zipper,0.0030061625875532627,0.0015053439419716597,6626.0,False
37,applique,0.0,0.0,10154.0,False
38,bead,0.0054573495872318745,0.002736140741035342,8406.0,False
39,bow,0.0,0.0,1864.0,False
40,flower,0.0,0.0,3152.0,False
41,fringe,0.0,0.0,9461.0,False
42,ribbon,0.0,0.0,1628.0,False
43,rivet,0.0,0.0,1852.0,False
44,ruffle,0.1377502828836441,0.07396982610225677,119403.0,False
45,sequin,0.0,0.0,3795.0,False
46,tassel,0.0,0.0,832.0,False
