class_index,class_name,dice,iou,support,is_background
0,background,0.9838685393333435,0.9682492017745972,36393928.0,True
1,"shirt, blouse",0.35448959469795227,0.21542835235595703,132307.0,False
2,"top, t-shirt, sweatshirt",0.5955042839050293,0.4239986538887024,663370.0,False
3,sweater,0.0004784362099599093,0.00023927533766254783,42746.0,False
4,cardigan,0.0,0.0,17712.0,False
5,jacket,0.4405060410499573,0.2824673056602478,280748.0,False
6,vest,0.020281996577978134,0.010244891047477722,34316.0,False
7,pants,0.7245548367500305,0.568079948425293,668042.0,False
8,shorts,0.5558937788009644,0.38493967056274414,95337.0,False
9,skirt,0.5006346106529236,0.3338976502418518,362695.0,False
10,coat,0.3958701491355896,0.2467818558216095,283292.0,False
11,dress,0.7574101090431213,0.6095414757728577,1986613.0,False
12,jumpsuit,0.07673320174217224,0.03989732638001442,78348.0,False
13,cape,0.0,0.0,19084.0,False
14,glasses,0.465992271900177,0.3037743866443634,13375.0,False
15,hat,0.29883283376693726,0.17566341161727905,33696.0,False
16,"headband, head covering, hair accessory",0.030756160616874695,0.015618259087204933,23108.0,False
17,tie,0.33761468529701233,0.20309050381183624,251.0,False
18,glove,0.07043980807065964,0.03650562837719917,5439.0,False
19,watch,0.029904305934906006,0.015179113484919071,3173.0,False
20,belt,0.05368544161319733,0.027583125978708267,33987.0,False
21,leg warmer,0.0,0.0,9342.0,False
22,"tights, stockings",0.4257142245769501,0.27041739225387573,68405.0,False
23,sock,0.12766554951667786,0.0681852251291275,6349.0,False
24,shoe,0.6170082092285156,0.44614019989967346,213416.0,False
25,"bag, wallet",0.38019460439682007,0.23471620678901672,131237.0,False
26,scarf,0.08769655227661133,0.04585912078619003,54799.0,False
27,umbrella,0.3465368151664734,0.20958241820335388,22106.0,False
28,hood,0.0031138788908720016,0.0015593672869727015,8726.0,False
29,collar,0.22567418217658997,0.12718869745731354,20613.0,False
30,lapel,0.28239497542381287,0.16441205143928528,62175.0,False
31,epaulette,0.0,0.0,257.0,False
32,sleeve,0.6975653171539307,0.5355856418609619,664434.0,False
33,pocket,0.04618026688694954,0.02363589033484459,42775.0,False
34,neckline,0.18884626030921936,0.10426849126815796,43424.0,False
35,buckle,0.02055164985358715,0.010382513515651226,1715.0,False
36,zipper,0.009250969626009464,0.00464697927236557,6626.0,False
37,applique,0.0,0.0,10154.0,False
38,bead,0.005862351972609758,0.002939793048426509,8406.0,False
39,bow,0.0,0.0,1864.0,False
40,flower,0.0,0.0,3152.0,False
41,fringe,0.00020874648180324584,0.00010438413301017135,9461.0,False
42,ribbon,0.0,0.0,1628.0,False
43,rivet,0.0,0.0,1852.0,False
44,ruffle,0.031189018860459328,0.01584155112504959,119403.0,False
45,sequin,0.0,0.0,3795.0,False
46,tassel,0.0,0.0,832.0,False
