class_index,class_name,dice,iou,support,is_background
0,background,0.9837257862091064,0.9679729342460632,36393924.0,True
1,"shirt, blouse",0.4439426064491272,0.2852996289730072,132307.0,False
2,"top, t-shirt, sweatshirt",0.6391630172729492,0.4696837365627289,663370.0,False
3,sweater,0.03493703529238701,0.017779091373085976,42746.0,False
4,cardigan,0.0,0.0,17712.0,False
5,jacket,0.47320491075515747,0.30993345379829407,280748.0,False
6,vest,0.0074487896636128426,0.003738317871466279,34316.0,False
7,pants,0.7404513359069824,0.5878703594207764,668042.0,False
8,shorts,0.5867183804512024,0.4151460826396942,95337.0,False
9,skirt,0.5247260332107544,0.3556804060935974,362695.0,False
10,coat,0.44961777329444885,0.2900044620037079,283292.0,False
11,dress,0.7639929056167603,0.6181136965751648,1986613.0,False
12,jumpsuit,0.10922656953334808,0.05776819586753845,78348.0,False
13,cape,0.0,0.0,19084.0,False
14,glasses,0.5149980783462524,0.3467995822429657,13375.0,False
15,hat,0.34551551938056946,0.20883576571941376,33696.0,False
16,"headband, head covering, hair accessory",0.0,0.0,23108.0,False
17,tie,0.3401360511779785,0.2049180269241333,251.0,False
18,glove,0.07156505435705185,0.037110429257154465,5439.0,False
19,watch,0.02763279154896736,0.014009962789714336,3173.0,False
20,belt,0.14124710857868195,0.07599025219678879,33987.0,False
21,leg warmer,0.0,0.0,9342.0,False
22,"tights, stockings",0.43591269850730896,0.2787010073661804,68405.0,False
23,sock,0.06990698724985123,0.03621949255466461,6349.0,False
24,shoe,0.5853546857833862,0.41378191113471985,213416.0,False
25,"bag, wallet",0.3971770703792572,0.24779847264289856,131237.0,False
26,scarf,0.10399533063173294,0.05484972149133682,54799.0,False
27,umbrella,0.424837201833725,0.2697100341320038,22106.0,False
28,hood,0.0018188431859016418,0.0009102494223043323,8726.0,False
29,collar,0.3022882044315338,0.1780562549829483,20613.0,False
30,lapel,0.355292409658432,0.21602162718772888,62175.0,False
31,epaulette,0.0,0.0,257.0,False
32,sleeve,0.7227563261985779,0.5658718943595886,664434.0,False
33,pocket,0.06962516903877258,0.03606821224093437,42775.0,False
34,neckline,0.2245199978351593,0.12645593285560608,43424.0,False
35,buckle,0.0,0.0,1715.0,False
36,zipper,0.0018055973341688514,0.0009036144474521279,6626.0,False
37,applique,0.010579937137663364,0.005318101029843092,10154.0,False
38,bead,0.032069288194179535,0.016295943409204483,8406.0,False
39,bow,0.0,0.0,1864.0,False
40,flower,0.0,0.0,3152.0,False
41,fringe,0.0,0.0,9461.0,False
42,ribbon,0.0,0.0,1628.0,False
43,rivet,0.0,0.0,1852.0,False
44,ruffle,0.004095346201211214,0.0020518747624009848,119403.0,False
45,sequin,0.0,0.0,3795.0,False
46,tassel,0.0,0.0,832.0,False
