class_index,class_name,dice,iou,support,is_background
0,background,0.9865464568138123,0.9734499454498291,36393932.0,True
1,"shirt, blouse",0.5011388659477234,0.3343464136123657,132307.0,False
2,"top, t-shirt, sweatshirt",0.6652751564979553,0.49843618273735046,663370.0,False
3,sweater,0.24167363345623016,0.13744527101516724,42746.0,False
4,cardigan,0.0,0.0,17712.0,False
5,jacket,0.5032986402511597,0.33627191185951233,280748.0,False
6,vest,0.01024612970650196,0.005149445962160826,34316.0,False
7,pants,0.7649404406547546,0.6193550825119019,668042.0,False
8,shorts,0.6273874640464783,0.45707544684410095,95337.0,False
9,skirt,0.543027937412262,0.37270990014076233,362695.0,False
10,coat,0.5203333497047424,0.3516557812690735,283292.0,False
11,dress,0.7926381230354309,0.6565041542053223,1986613.0,False
12,jumpsuit,0.17100444436073303,0.09349636733531952,78348.0,False
13,cape,0.27471253275871277,0.15922711789608002,19084.0,False
14,glasses,0.530017077922821,0.36056002974510193,13375.0,False
15,hat,0.37418583035469055,0.230152890086174,33696.0,False
16,"headband, head covering, hair accessory",0.04575998708605766,0.02341574616730213,23108.0,False
17,tie,0.4298507571220398,0.2737642526626587,251.0,False
18,glove,0.05156085640192032,0.026462646201252937,5439.0,False
19,watch,0.011274663731455803,0.005669291131198406,3173.0,False
20,belt,0.11036112904548645,0.058403290808200836,33987.0,False
21,leg warmer,0.0,0.0,9342.0,False
22,"tights, stockings",0.56174635887146,0.3905753195285797,68405.0,False
23,sock,0.016557326540350914,0.008347771130502224,6349.0,False
24,shoe,0.6638396382331848,0.49682632088661194,213416.0,False
25,"bag, wallet",0.5254480242729187,0.35634422302246094,131237.0,False
26,scarf,0.21578195691108704,0.1209392324090004,54799.0,False
27,umbrella,0.6769885420799255,0.5117027163505554,22106.0,False
28,hood,0.03163371607661247,0.016071051359176636,8726.0,False
29,collar,0.24148207902908325,0.1373213678598404,20613.0,False
30,lapel,0.38866713643074036,0.24120847880840302,62175.0,False
31,epaulette,0.0,0.0,257.0,False
32,sleeve,0.7643194198608398,0.6185413002967834,664434.0,False
33,pocket,0.04229317232966423,0.021603424102067947,42775.0,False
34,neckline,0.220498189330101,0.12391006946563721,43424.0,False
35,buckle,0.0,0.0,1715.0,False
36,zipper,0.01579098403453827,0.007958327420055866,6626.0,False
37,applique,0.0,0.0,10154.0,False
38,bead,0.06606262177228928,0.03415964916348457,8406.0,False
39,bow,0.0,0.0,1864.0,False
40,flower,0.0,0.0,3152.0,False
41,fringe,0.0,0.0,9461.0,False
42,ribbon,0.0,0.0,1628.0,False
43,rivet,0.0,0.0,1852.0,False
44,ruffle,0.40299832820892334,0.25234684348106384,119403.0,False
45,sequin,0.0,0.0,3795.0,False
46,tassel,0.0,0.0,832.0,False
