class_index,class_name,dice,iou,support,is_background
0,background,0.9834951162338257,0.9675262570381165,36393932.0,True
1,"shirt, blouse",0.35276058316230774,0.21415258944034576,132307.0,False
2,"top, t-shirt, sweatshirt",0.5976560711860657,0.42618364095687866,663370.0,False
3,sweater,0.11735950410366058,0.062337711453437805,42746.0,False
4,cardigan,0.040689073503017426,0.020767031237483025,17712.0,False
5,jacket,0.41979947686195374,0.26566213369369507,280748.0,False
6,vest,0.0013856412842869759,0.0006933009717613459,34316.0,False
7,pants,0.7318131923675537,0.5770547389984131,668042.0,False
8,shorts,0.5687804222106934,0.3974096477031708,95337.0,False
9,skirt,0.48002517223358154,0.31581127643585205,362695.0,False
10,coat,0.4301753044128418,0.27402758598327637,283292.0,False
11,dress,0.7587825655937195,0.611321210861206,1986613.0,False
12,jumpsuit,0.1360456794500351,0.07298766821622849,78348.0,False
13,cape,0.20137707889080048,0.11196181178092957,19084.0,False
14,glasses,0.41669249534606934,0.2631784975528717,13375.0,False
15,hat,0.2596684992313385,0.14920635521411896,33696.0,False
16,"headband, head covering, hair accessory",0.002218051580712199,0.001110257115215063,23108.0,False
17,tie,0.21734103560447693,0.12191958725452423,251.0,False
18,glove,0.042933810502290726,0.021937843412160873,5439.0,False
19,watch,0.048999104648828506,0.02511485479772091,3173.0,False
20,belt,0.14388294517993927,0.07751824706792831,33987.0,False
21,leg warmer,0.0,0.0,9342.0,False
22,"tights, stockings",0.37000948190689087,0.22700099647045135,68405.0,False
23,sock,0.036137260496616364,0.018401114270091057,6349.0,False
24,shoe,0.5752177834510803,0.4037232995033264,213416.0,False
25,"bag, wallet",0.4278770685195923,0.2721651494503021,131237.0,False
26,scarf,0.17571528255939484,0.09632010012865067,54799.0,False
27,umbrella,0.44390684366226196,0.285270094871521,22106.0,False
28,hood,0.0012486992636695504,0.0006247396813705564,8726.0,False
29,collar,0.2101559191942215,0.11741577088832855,20613.0,False
30,lapel,0.3600008189678192,0.21951279044151306,62175.0,False
31,epaulette,0.0,0.0,257.0,False
32,sleeve,0.713694155216217,0.5548402070999146,664434.0,False
33,pocket,0.06637204438447952,0.03432513773441315,42775.0,False
34,neckline,0.215327188372612,0.12065359205007553,43424.0,False
35,buckle,0.0,0.0,1715.0,False
36,zipper,0.005336495582014322,0.002675386378541589,6626.0,False
37,applique,0.0,0.0,10154.0,False
38,bead,0.04406888410449028,0.022530898451805115,8406.0,False
39,bow,0.0,0.0,1864.0,False
40,flower,0.0,0.0,3152.0,False
41,fringe,0.05421501025557518,0.027862796559929848,9461.0,False
42,ribbon,0.0,0.0,1628.0,False
43,rivet,0.0,0.0,1852.0,False
44,ruffle,0.018976528197526932,0.00957915373146534,119403.0,False
45,sequin,0.0,0.0,3795.0,False
46,tassel,0.0,0.0,832.0,False
