class_index,class_name,dice,iou,support,is_background
0,background,0.9860203862190247,0.972426176071167,36393924.0,True
1,"shirt, blouse",0.33373817801475525,0.20029155910015106,132307.0,False
2,"top, t-shirt, sweatshirt",0.6289119124412537,0.4586954712867737,663370.0,False
3,sweater,0.2888033390045166,0.16877274215221405,42746.0,False
4,cardigan,0.03367908298969269,0.01712796837091446,17712.0,False
5,jacket,0.47063761949539185,0.30773454904556274,280748.0,False
6,vest,0.046715252101421356,0.023916253820061684,34316.0,False
7,pants,0.7441506385803223,0.5925477147102356,668042.0,False
8,shorts,0.5826646685600281,0.4110986590385437,95337.0,False
9,skirt,0.5126519203186035,0.3446751534938812,362695.0,False
10,coat,0.5076576471328735,0.3401750922203064,283292.0,False
11,dress,0.7800658345222473,0.6394327282905579,1986613.0,False
12,jumpsuit,0.20960715413093567,0.11707327514886856,78348.0,False
13,cape,0.0,0.0,19084.0,False
14,glasses,0.49061232805252075,0.32504063844680786,13375.0,False
15,hat,0.35324719548225403,0.21451136469841003,33696.0,False
16,"headband, head covering, hair accessory",0.05676015093922615,0.02920902892947197,23108.0,False
17,tie,0.1642599254846573,0.08947885781526566,251.0,False
18,glove,0.06436394155025482,0.03325209021568298,5439.0,False
19,watch,0.052616529166698456,0.027019089087843895,3173.0,False
20,belt,0.19013603031635284,0.10505542904138565,33987.0,False
21,leg warmer,0.0,0.0,9342.0,False
22,"tights, stockings",0.5357005000114441,0.3658408224582672,68405.0,False
23,sock,0.029955677688121796,0.015205585397779942,6349.0,False
24,shoe,0.6663554310798645,0.49964994192123413,213416.0,False
25,"bag, wallet",0.40934911370277405,0.2573469281196594,131237.0,False
26,scarf,0.18714089691638947,0.10322969406843185,54799.0,False
27,umbrella,0.5504752993583679,0.3797626197338104,22106.0,False
28,hood,0.010274690575897694,0.005163874011486769,8726.0,False
29,collar,0.3084981441497803,0.18238119781017303,20613.0,False
30,lapel,0.4187934994697571,0.2648569345474243,62175.0,False
31,epaulette,0.0,0.0,257.0,False
32,sleeve,0.7250134348869324,0.5686439871788025,664434.0,False
33,pocket,0.10292606800794601,0.0542551688849926,42775.0,False
34,neckline,0.3104240596294403,0.18372896313667297,43424.0,False
35,buckle,0.07446808367967606,0.03867403417825699,1715.0,False
36,zipper,0.016991358250379562,0.00856847409158945,6626.0,False
37,applique,0.002158555667847395,0.0010804439662024379,10154.0,False
38,bead,0.08362434804439545,0.04363672062754631,8406.0,False
39,bow,0.0,0.0,1864.0,False
40,flower,0.0,0.0,3152.0,False
41,fringe,0.052357032895088196,0.02688225358724594,9461.0,False
42,ribbon,0.0,0.0,1628.0,False
43,rivet,0.0,0.0,1852.0,False
44,ruffle,0.018097084015607834,0.009131166152656078,119403.0,False
45,sequin,0.0,0.0,3795.0,False
46,tassel,0.0,0.0,832.0,False
